"Notes"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Cause of death"	"Cause of death Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2009"	"2009"	1	9857942	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2010"	"2010"	1	10096519	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2011"	"2011"	2	10476313	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2012"	"2012"	2	11202862	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2013"	"2013"	1	11797642	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2014"	"2014"	1	12349045	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2015"	"2015"	1	12892348	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2016"	"2016"	2	13391109	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	"2017"	"2017"	4	13877140	Unreliable
"Total"	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to alcohol"	"X65"			25	206646454	0.0
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"1999"	"1999"	2	8293485	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2000"	"2000"	5	8303274	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2001"	"2001"	2	8341053	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2003"	"2003"	1	8452713	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2004"	"2004"	2	8557170	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2005"	"2005"	4	8683128	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2006"	"2006"	3	8852389	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2007"	"2007"	3	9102925	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2008"	"2008"	3	9501435	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2009"	"2009"	3	9857942	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2010"	"2010"	4	10096519	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2011"	"2011"	3	10476313	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2012"	"2012"	7	11202862	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2013"	"2013"	4	11797642	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2014"	"2014"	10	12349045	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2015"	"2015"	6	12892348	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2016"	"2016"	6	13391109	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2017"	"2017"	6	13877140	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2018"	"2018"	5	14246085	Unreliable
"Total"	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"			79	206646454	0.0
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"1999"	"1999"	49	8293485	0.6
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2000"	"2000"	48	8303274	0.6
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2001"	"2001"	60	8341053	0.7
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2002"	"2002"	53	8371877	0.6
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2003"	"2003"	61	8452713	0.7
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2004"	"2004"	42	8557170	0.5
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2005"	"2005"	57	8683128	0.7
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2006"	"2006"	60	8852389	0.7
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2007"	"2007"	42	9102925	0.5
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2008"	"2008"	55	9501435	0.6
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2009"	"2009"	47	9857942	0.5
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2010"	"2010"	58	10096519	0.6
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2011"	"2011"	53	10476313	0.5
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2012"	"2012"	49	11202862	0.4
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2013"	"2013"	50	11797642	0.4
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2014"	"2014"	74	12349045	0.6
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2015"	"2015"	73	12892348	0.6
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2016"	"2016"	93	13391109	0.7
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2017"	"2017"	91	13877140	0.7
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2018"	"2018"	76	14246085	0.5
"Total"	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"			1191	206646454	0.6
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"1999"	"1999"	1	8293485	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2000"	"2000"	1	8303274	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2001"	"2001"	1	8341053	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2005"	"2005"	1	8683128	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2006"	"2006"	2	8852389	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2007"	"2007"	1	9102925	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2010"	"2010"	2	10096519	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2011"	"2011"	1	10476313	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2012"	"2012"	1	11202862	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2013"	"2013"	1	11797642	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2014"	"2014"	1	12349045	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2016"	"2016"	1	13391109	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2017"	"2017"	4	13877140	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2018"	"2018"	5	14246085	Unreliable
"Total"	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to pesticides"	"X68"			23	206646454	0.0
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"1999"	"1999"	2	8293485	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2000"	"2000"	4	8303274	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2001"	"2001"	5	8341053	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2002"	"2002"	8	8371877	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2004"	"2004"	6	8557170	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2005"	"2005"	1	8683128	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2006"	"2006"	1	8852389	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2007"	"2007"	4	9102925	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2008"	"2008"	6	9501435	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2009"	"2009"	3	9857942	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2010"	"2010"	7	10096519	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2011"	"2011"	2	10476313	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2012"	"2012"	4	11202862	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2013"	"2013"	5	11797642	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2014"	"2014"	7	12349045	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2015"	"2015"	3	12892348	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2016"	"2016"	6	13391109	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2017"	"2017"	6	13877140	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2018"	"2018"	8	14246085	Unreliable
"Total"	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"			88	206646454	0.0
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"1999"	"1999"	180	8293485	2.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2000"	"2000"	145	8303274	1.7
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2001"	"2001"	190	8341053	2.3
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2002"	"2002"	192	8371877	2.3
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2003"	"2003"	183	8452713	2.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2004"	"2004"	180	8557170	2.1
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2005"	"2005"	186	8683128	2.1
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2006"	"2006"	180	8852389	2.0
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2007"	"2007"	216	9102925	2.4
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2008"	"2008"	230	9501435	2.4
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2009"	"2009"	234	9857942	2.4
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2010"	"2010"	240	10096519	2.4
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2011"	"2011"	258	10476313	2.5
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2012"	"2012"	268	11202862	2.4
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2013"	"2013"	353	11797642	3.0
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2014"	"2014"	403	12349045	3.3
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2015"	"2015"	417	12892348	3.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2016"	"2016"	374	13391109	2.8
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2017"	"2017"	438	13877140	3.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2018"	"2018"	507	14246085	3.6
"Total"	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"			5374	206646454	2.6
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by drowning and submersion"	"X71"	"1999"	"1999"	17	8293485	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by drowning and submersion"	"X71"	"2000"	"2000"	20	8303274	0.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by drowning and submersion"	"X71"	"2001"	"2001"	18	8341053	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by drowning and submersion"	"X71"	"2002"	"2002"	22	8371877	0.3
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by drowning and submersion"	"X71"	"2003"	"2003"	13	8452713	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by drowning and submersion"	"X71"	"2004"	"2004"	18	8557170	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by drowning and submersion"	"X71"	"2005"	"2005"	16	8683128	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by drowning and submersion"	"X71"	"2006"	"2006"	25	8852389	0.3
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by drowning and submersion"	"X71"	"2007"	"2007"	14	9102925	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by drowning and submersion"	"X71"	"2008"	"2008"	21	9501435	0.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by drowning and submersion"	"X71"	"2009"	"2009"	13	9857942	Unreliable
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by drowning and submersion"	"X71"	"2010"	"2010"	24	10096519	0.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by drowning and submersion"	"X71"	"2011"	"2011"	21	10476313	0.2
	"Male"	"M"	"65-74 years"	"65-74"	"Intentional self-harm by drowning and submersion"	"X71"	"2012"	"2012"	16	11202862	Unreliable
